Year,DOY,Depth,Temp,Sal,SSChl,NO3,PO4,Pro,lon,lat,Chl
2010,339,3,21.4267,34.3686,0.66,1.811,0.191,3695.052273,127,30,0.66
2010,339,25,21.4209,34.3656,0.61,1.889,0.194,3764.770241,127,30,0.61
2010,339,50,21.4202,34.3638,0.61,1.877,0.195,3904.206176,127,30,0.52
2010,339,100,19.4427,34.3478,0.1,10.879,0.887,162.6752573,127,30,0.1
2010,334,3,17.7054,29.6358,0.1,22.829,0.852,0,122.24,28.82,1.03
2010,334,10,17.7231,29.6801,0.91,,,0,122.24,28.82,0.91
2010,334,20,17.9857,30.2779,0.91,,,0,122.24,28.82,0.51
2011,6,0,16.79,31.98,0.792,11.934,0.499,0,117.44,23.41,0.792
2011,6,25,16.81,31.98,0.792,11.894,0.496,0,117.44,23.41,0.921
2011,6,35,16.81,31.98,0.792,11.841,0.497,0,117.44,23.41,0.883
2011,7,0,17.59,33.3,1.96,2.267,0.102,0,117.45,23.05,1.96
2011,7,25,17.61,33.3,1.96,2.357,0.112,0,117.45,23.05,2.296
2011,7,35,17.6,33.3,1.96,2.262,0.103,0,117.45,23.05,2.396
2011,7,0,18.37,32.51,2.007,4.757,0.185,0,113.11,21.63,2.007
2011,7,5,18.37,32.51,2.007,4.757,0.185,0,113.11,21.63,2.007
2011,7,15,18.38,32.51,1.953,4.753,0.19,0,113.11,21.63,1.953
2011,7,30,18.38,32.51,1.953,4.709,0.187,0,113.11,21.63,0.889
2011,8,0,20.07,33.31,0.905,1.602,0.087,0,113.35,21.33,0.905
2011,8,25,20.12,33.32,0.905,1.655,0.086,0,113.35,21.33,1.22
2011,8,40,20.12,33.32,0.905,1.697,0.08,0,113.35,21.33,1.12
2011,8,0,22.25,33.71,0.405,1.112,0.08,6123,113.6,21.05,0.405
2011,8,25,22.26,33.71,0.405,1.133,0.08,6237,113.6,21.05,0.802
2011,8,50,22.25,33.71,0.405,1.204,0.08,4994,113.6,21.05,0.517
2011,8,71,21.35,33.63,0.405,1.533,0.087,1299,113.6,21.05,0.171
2011,8,0,23.09,33.86,0.587,1.115,0.082,12385,113.89,20.7,0.587
2011,8,25,23.12,33.86,0.587,1.077,0.083,9647,113.89,20.7,0.711
2011,8,50,23.12,33.86,0.587,1.025,0.083,12209,113.89,20.7,0.507
2011,8,75,23.12,33.86,0.587,1.037,0.08,11676,113.89,20.7,0.711
2011,8,0,22.79,34.06,0.654,0.609,0.08,43527,114.28,20.22,0.654
2011,8,5,22.79,34.06,0.654,0.609,0.08,41022,114.28,20.22,0.654
2011,8,25,22.8,34.06,0.528,0.58,0.08,40960,114.28,20.22,0.528
2011,8,50,22.81,34.07,0.528,0.513,0.08,41012,114.28,20.22,0.529
2011,8,75,22.64,34.02,0.528,1.072,0.095,31835,114.28,20.22,0.454
2011,8,100,20.3367,34.2641,0.102,6.711,0.458,409,114.28,20.22,0.102
2011,8,125,19.8287,34.3239,0.102,8.405,0.567,290,114.28,20.22,0.062
2011,8,0,24.06,33.92,0.571,0.755,0.08,9808,112.9,20.11,0.571
2011,8,25,24.05,33.92,0.571,0.756,0.08,8012,112.9,20.11,0.542
2011,8,50,23.91,33.92,0.571,1.042,0.082,5595,112.9,20.11,0.388
2011,8,75,22.97,34.03,0.571,3.18,0.221,2634,112.9,20.11,0.108
2011,8,93,22.6891,34.0123,0.571,3.306,0.235,2055,112.9,20.11,0.067
2011,8,0,22.9,33.74,0.496,0.925,0.08,22561,112.5,20.5,0.496
2011,8,25,22.91,33.74,0.496,0.928,0.08,19781,112.5,20.5,0.127
2011,8,50,22.9,33.74,0.496,0.912,0.08,15651,112.5,20.5,0.414
2011,8,70,22.24,33.75,0.496,1.239,0.087,20915,112.5,20.5,0.411
2011,9,0,21.4,33.71,1.164,0.973,0.08,9684,112.1,20.91,1.164
2011,9,5,21.4,33.71,1.164,0.973,0.08,9482,112.1,20.91,1.164
2011,9,15,21.41,33.71,0.742,0.964,0.08,7572,112.1,20.91,0.742
2011,9,25,21.32,33.73,0.742,1.067,0.08,6873,112.1,20.91,0.425
2011,9,45,21.28,33.74,0.742,1.392,0.091,1661,112.1,20.91,0.339
2011,9,0,17.36,31.35,0.663,12.604,0.493,0,112.6,21.5,0.663
2011,9,10,17.35,31.34,0.663,12.462,0.48,0,112.6,21.5,0.652
2011,9,20,18.23,31.99,0.663,9.336,0.389,0,112.6,21.5,0.472
2011,9,0,19.2,33.06,1.032,3.585,0.134,476,112.2,21.25,1.032
2011,9,15,19.19,33.06,1.032,3.468,0.147,543,112.2,21.25,0.876
2011,9,30,19.83,33.37,1.032,2.305,0.084,471,112.2,21.25,1.017
2011,9,0,17.97,32.02,0.811,11.665,0.375,0,111.7,21.31,0.811
2011,9,5,17.97,32.02,0.811,11.665,0.375,0,111.7,21.31,0.811
2011,9,15,18.07,32.14,0.629,9.978,0.328,0,111.7,21.31,0.629
2011,9,25,18.92,32.89,0.629,5.678,0.213,0,111.7,21.31,0.469
2011,9,0,20.52,33.65,0.369,1.367,0.09,1946,110.67,20.72,0.369
2011,9,15,20.52,33.65,0.369,1.37,0.103,2024,110.67,20.72,0.946
2011,9,30,20.52,33.65,0.369,1.364,0.084,1739,110.67,20.72,0.757
2011,9,0,22.66,33.79,0.727,0.693,0.08,37145,111.45,20.2,0.727
2011,9,5,22.66,33.79,0.727,0.693,0.08,38067,111.45,20.2,0.727
2011,9,25,22.67,33.79,0.499,0.712,0.08,37016,111.45,20.2,0.499
2011,9,50,22.12,33.79,0.499,1.171,0.08,14176,111.45,20.2,0.497
2011,9,60,21.52,33.77,0.499,1.593,0.119,5295,111.45,20.2,0.279
2011,10,0,24.09,33.87,0.459,0.69,0.08,62848,111.9,19.7,0.459
2011,10,25,24.1,33.87,0.459,0.778,0.08,61983,111.9,19.7,0.486
2011,10,50,24.1,33.87,0.459,0.731,0.08,58402,111.9,19.7,0.372
2011,10,75,24.07,33.87,0.459,0.891,0.08,43480,111.9,19.7,0.309
2011,10,95,22.71,33.77,0.459,2.016,0.141,1423,111.9,19.7,0.143
2011,10,0,24.07,33.92,0.461,0,,23611,112.35,19.2,0.461
2011,10,5,24.07,33.92,0.461,0,,69017,112.35,19.2,0.461
2011,10,25,24.07,33.92,0.583,0,,70476,112.35,19.2,0.583
2011,10,50,24.08,33.92,0.583,0.344,0.08,68743,112.35,19.2,0.58
2011,10,75,23.56,34.03,0.583,3.715,0.254,1356,112.35,19.2,0.095
2011,10,100,22.1485,34.3618,0.054,8.14,0.544,2215,112.35,19.2,0.054
2011,10,125,20.343,34.387,0.054,9.316,0.641,388,112.35,19.2,0.017
2011,10,150,18.4134,34.5422,0.054,11.839,0.81,347,112.35,19.2,0.008
2011,10,0,23.95,33.95,0.369,0.185,0.08,55100,113.3,19.75,0.369
2011,10,25,23.85,33.94,0.369,0.202,0.08,55172,113.3,19.75,0.486
2011,10,45,23.48,33.93,0.369,0.403,0.08,19590,113.3,19.75,0.702
2011,10,75,22.6,33.94,0.369,1.243,0.1,5652,113.3,19.75,0.284
2011,10,95,21.44,34.16,0.369,4.455,0.367,792,113.3,19.75,0.113
2011,10,125,20.08,34.34,0.016,7.802,0.54,88,113.3,19.75,0.016
2011,10,150,18.9014,34.4256,0.016,9.883,0.692,109,113.3,19.75,0.012
2011,10,0,24.6,33.79,0.204,0.216,0.08,151056,113.7,19.3,0.204
2011,10,5,24.6,33.79,0.204,0.216,0.08,150067,113.7,19.3,0.204
2011,10,25,24.59,33.8,0.174,0.186,0.08,150719,113.7,19.3,0.174
2011,10,50,24.46,33.84,0.174,0.228,0.08,144596,113.7,19.3,0.355
2011,10,75,23.05,34.39,0.174,6.402,0.435,11485,113.7,19.3,0.112
2011,10,100,20.61,34.57,0.047,7.749,0.528,5284,113.7,19.3,0.047
2011,10,125,19.04,34.58,0.047,10.385,0.709,1154,113.7,19.3,0.018
2011,10,150,16.99,34.61,0.047,12.633,0.868,176,113.7,19.3,0.005
2011,11,0,24.77,33.67,0.048,0.189,0.08,255976,114.1,18.9,0.048
2011,11,25,24.77,33.68,0.048,0.169,0.08,255955,114.1,18.9,0.072
2011,11,50,24.56,33.85,0.048,0.329,0.08,97462,114.1,18.9,0.106
2011,11,75,23.53,34.27,0.048,3.997,0.281,31297,114.1,18.9,0.259
2011,11,100,21.13,34.45,0.117,8.188,0.551,20464,114.1,18.9,0.117
2011,11,125,19.31,34.57,0.117,11.282,0.766,647,114.1,18.9,0.014
2011,11,150,17.76,34.59,0.117,12.281,0.837,243,114.1,18.9,0.011
2011,11,0,24.52,33.87,0.498,0.249,0.08,147640,114.5,18.5,0.498
2011,11,5,24.52,33.87,0.498,0.249,0.08,126332,114.5,18.5,0.498
2011,11,25,24.52,33.87,0.503,0.242,0.08,126880,114.5,18.5,0.503
2011,11,50,24.53,33.87,0.503,0.279,0.08,127175,114.5,18.5,0.466
2011,11,75,23.27,34.33,0.503,4.459,0.3,42621,114.5,18.5,0.306
2011,11,100,20.85,34.43,0.05,8.284,0.555,2412,114.5,18.5,0.05
2011,11,125,18.35,34.61,0.05,10.626,0.72,207,114.5,18.5,0.01
2011,11,150,16.65,34.61,0.05,11.801,0.809,47,114.5,18.5,0.005
2011,12,0,24.82,33.6,0.189058205,0,0.08,189298,116,18,0.189058205
2011,12,5,24.82,33.6,0.189058205,0,0.08,188258,116,18,0.189058205
2011,12,25,24.83,33.6,0.179882642,0,0.08,191068,116,18,0.179882642
2011,12,50,24.83,33.62,0.179882642,5.104,0.378,233912,116,18,0.422237695
2011,12,75,24.07,33.95,0.179882642,7.281,0.531,60270,116,18,0.427449508
2011,12,100,20.81,34.5,0.095834945,10.588,0.765,8654,116,18,0.095834945
2011,12,125,18.53,34.55,0.095834945,12.058,0.899,844,116,18,0.028289394
2011,12,150,16.95,34.57,0.095834945,12.065,0.879,119,116,18,0.019298729
2011,16,0,24.12,33.8,0.72,0.207,0.08,116027,116.64,19.25,0.72
2011,16,25,24.14,33.8,0.72,0.201,0.08,117393,116.64,19.25,0.762
2011,16,50,24.1,33.81,0.72,0.214,0.08,100749,116.64,19.25,0.659
2011,16,75,22.68,34.33,0.72,0.948,0.143,2298,116.64,19.25,0.173
2011,16,100,20.97,34.47,0.184,6.668,0.481,1211,116.64,19.25,0.184
2011,16,125,20.36,34.71,0.184,9.017,0.631,580,116.64,19.25,0.032
2011,16,150,18.03,34.55,0.184,9.063,0.635,331,116.64,19.25,0.012
2011,18,0,23.23,34.09,0.592,0.244,0.082,21660,115.77,20.16,0.592
2011,18,5,23.24,34.09,0.592,0.244,0.082,20231,115.77,20.16,0.592
2011,18,25,23.24,34.1,0.577,0.245,0.08,19222,115.77,20.16,0.577
2011,18,50,23.24,34.1,0.577,0.278,0.08,19403,115.77,20.16,0.229
2011,18,75,22.68,34.43,0.577,1.959,0.167,3369,115.77,20.16,0.207
2011,18,100,21.78,34.57,0.064,4.306,0.315,1635,115.77,20.16,0.064
2011,18,125,19.93,34.64,0.064,7.394,0.516,1201,115.77,20.16,0.039
2011,18,150,18.2853,34.6671,0.064,11.2,0.779,202,115.77,20.16,0.016
2011,18,0,22.67,34.14,0.608,0.251,0.08,37099,115.49,20.5,0.608
2011,18,25,22.67,34.14,0.608,0.291,0.08,30479,115.49,20.5,0.585
2011,18,50,22.6,34.24,0.608,0.751,0.096,26629,115.49,20.5,0.76
2011,18,75,22.56,34.27,0.608,1.209,0.134,14109,115.49,20.5,0.712
2011,18,100,20.11,34.66,0.03,5.1,0.371,1677,115.49,20.5,0.03
2011,18,125,19.01,34.69,0.03,7.861,0.554,1009,115.49,20.5,0.019
2011,18,150,18.06,34.67,0.03,8.11,0.575,616,115.49,20.5,0.015
2011,19,0,22.74,34.5,0.586,0.622,0.08,18436,115.25,20.75,0.586
2011,19,5,22.74,34.5,0.586,0.622,0.08,19077,115.25,20.75,0.586
2011,19,25,22.76,34.5,0.543,0.61,0.086,19657,115.25,20.75,0.543
2011,19,50,22.35,34.45,0.543,0.684,0.081,20625,115.25,20.75,0.663
2011,19,75,22.13,34.47,0.543,1.745,0.14,15154,115.25,20.75,0.555
2011,19,100,20.84,34.5,0.253,3.632,0.304,8100,115.25,20.75,0.253
2011,19,125,18.77,34.55,0.253,7.442,0.561,2003,115.25,20.75,0.072
2011,19,150,17.17,34.61,0.253,10.324,0.729,409,115.25,20.75,0.014
2011,19,0,22.6,34.41,0.558,0.453,0.08,12675,114.98,21,0.558
2011,19,25,22.54,34.44,0.558,0.515,0.08,12085,114.98,21,0.754
2011,19,50,22.46,34.43,0.558,0.787,0.082,12111,114.98,21,0.703
2011,19,75,22.39,34.42,0.558,1.021,0.094,9213,114.98,21,0.592
2011,19,95,22.2853,34.4088,0.558,1.46,0.125,6407,114.98,21,0.512
2011,19,0,21.26,34.16,0.369,0.9,0.08,1154,114.73,21.27,0.369
2011,19,5,21.26,34.16,0.369,0.9,0.08,1263,114.73,21.27,0.369
2011,19,25,21.26,34.16,0.242,0.888,0.08,1273,114.73,21.27,0.242
2011,19,50,21.24,34.16,0.242,0.961,0.08,1667,114.73,21.27,0.412
2011,19,75,21.09,34.12,0.242,1.111,0.08,1232,114.73,21.27,0.303
2011,19,85,21.2444,34.2325,0.242,1.305,0.08,1289,114.73,21.27,0.165
2011,19,0,20.99,34.28,0.325,0.688,0.08,1718,114.49,21.5,0.325
2011,19,25,20.99,34.28,0.325,0.684,0.08,1936,114.49,21.5,0.46
2011,19,50,20.15,34.15,0.325,0.318,0.08,968,114.49,21.5,0.561
2011,19,68,20.1373,34.1381,0.325,0.325,0.08,1330,114.49,21.5,1.057
2011,19,0,20.35,34.28,0.601,0.232,0.08,1755,114.2,21.8,0.601
2011,19,25,20.35,34.28,0.601,0.251,0.08,1258,114.2,21.8,0.573
2011,19,35,20.35,34.28,0.601,0.226,0.08,1465,114.2,21.8,0.498
2011,20,0,17.62,33.01,1.257,1.049,0.08,0,113.8,21.78,1.257
2011,20,15,17.66,33.02,1.257,1.05,0.08,0,113.8,21.78,3.686
2011,20,30,17.71,33.05,1.257,1.065,0.08,0,113.8,21.78,8.105
2011,20,0,17.34,32.8,3.187,2.297,0.08,0,113.4,21.77,3.187
2011,20,15,17.32,32.78,3.187,1.886,0.08,0,113.4,21.77,4.139
2011,20,25,17.55,32.93,3.187,1.571,0.08,0,113.4,21.77,3.826
2011,20,0,16.83,32.41,3.785,6.576,0.171,0,114,22,3.785
2011,20,5,16.83,32.41,3.785,6.576,0.171,0,114,22,3.785
2011,20,15,16.84,32.42,3.525,6.462,0.195,0,114,22,3.525
2011,20,25,16.86,32.45,3.525,6.685,0.192,0,114,22,1.841
2011,20,0,20.85,34.31,0.546,0,0.08,1553,114.52,21.98,0.546
2011,20,25,20.82,34.31,0.546,0.114,0.08,1511,114.52,21.98,0.575
2011,20,40,19.92,34.27,0.546,0.157,0.08,1061,114.52,21.98,0.865
2011,20,0,20.18,34.27,0.423,0,0.08,1584,114.71,22.25,0.423
2011,20,15,19.82,34.19,0.423,0,0.08,1703,114.71,22.25,0.51
2011,20,30,19.11,34.1,0.423,0.12,0.08,968,114.71,22.25,1.266
2011,20,0,21.67,34.29,0.369,0.122,0.08,4591,115.09,22.42,0.369
2011,20,15,21.58,34.29,0.369,0.114,0.08,4705,115.09,22.42,0.451
2011,20,25,19.54,34.16,0.369,0.14,0.08,1729,115.09,22.42,0.62
2011,20,0,16.81,32.58,1.268,5.119,0.196,0,115.5,22.5,1.268
2011,20,15,16.6,32.92,1.268,4.031,0.08,0,115.5,22.5,1.152
2011,20,25,16.84,33.23,1.268,1.886,0.08,0,115.5,22.5,3.043
2011,20,0,21.53,34.32,0.547,0.509,0.08,9347,115,22.01,0.547
2011,20,5,21.53,34.32,0.547,0.509,0.08,9378,115,22.01,0.547
2011,20,25,21.53,34.32,0.741,0.531,0.08,8835,115,22.01,0.741
2011,20,50,20.97,34.32,0.741,0.367,0.08,1558,115,22.01,0.355
2011,21,0,22.11,34.38,0.476,1.01,0.08,5326,115.4,21.65,0.476
2011,21,25,21.94,34.37,0.476,1.191,0.08,5880,115.4,21.65,0.44
2011,21,50,21.82,34.35,0.476,1.094,0.08,3980,115.4,21.65,0.576
2011,21,75,21.78,34.35,0.476,1.334,0.08,3276,115.4,21.65,0.268
2011,21,100,20.75,34.34,0.157,1.172,0.08,864,115.4,21.65,0.157
2011,21,0,23.27,34.11,0.738,0.301,0.08,36395,116.16,21,0.738
2011,21,25,23.07,34.19,0.738,0.392,0.08,17763,116.16,21,0.677
2011,21,50,22.88,34.25,0.738,1.4,0.097,4223,116.16,21,0.326
2011,21,75,22.3,34.4,0.738,4.738,0.295,1760,116.16,21,0.071
2011,21,100,19.07,34.56,0.03,8.633,0.543,999,116.16,21,0.03
2011,21,125,18.26,34.59,0.03,10.912,0.697,709,116.16,21,0.03
2011,21,150,17.87,34.58,0.03,11.563,0.738,254,116.16,21,0.011
2011,21,0,23.91,33.88,0.474,0,0.08,96163,116.59,20.6,0.474
2011,21,5,23.91,33.88,0.474,0,0.08,91153,116.59,20.6,0.474
2011,21,30,23.42,34.04,1.216,0,0.08,51321,116.59,20.6,1.216
2011,21,50,23.3,34.16,1.216,0.804,0.098,6143,116.59,20.6,0.468
2011,21,75,22.33,34.41,1.216,5.998,0.31,2096,116.59,20.6,0.149
2011,21,100,21.18,34.55,0.054,4.118,0.433,1247,116.59,20.6,0.054
2011,21,125,18.75,34.63,0.054,9.596,0.692,466,116.59,20.6,0.024
2011,21,150,17.62,34.61,0.054,11.106,0.794,719,116.59,20.6,0.015
2011,21,0,24.09,33.75,0.713,0.843,0.08,64229,116.99,20.25,0.713
2011,21,25,24.01,33.75,0.713,0.244,0.08,83591,116.99,20.25,0.791
2011,21,50,24.01,33.75,0.713,0.462,0.08,56311,116.99,20.25,0.8
2011,21,75,23.97,33.76,0.713,0.71,0.08,26908,116.99,20.25,0.387
2011,21,100,22.75,34.3,0.101,6.024,0.442,2355,116.99,20.25,0.101
2011,21,125,19.81,34.7,0.101,7.084,0.503,1247,116.99,20.25,0.031
2011,21,150,18.37,34.72,0.101,6.824,0.503,590,116.99,20.25,0.017
2011,22,0,24.26,33.78,0.617,0.721,0.08,124163,117.59,19.73,0.617
2011,22,25,24.27,33.78,0.617,0.748,0.08,192890,117.59,19.73,0.423
2011,22,50,24.23,33.77,0.617,0.801,0.08,166758,117.59,19.73,0.431
2011,22,75,24.18,33.76,0.617,1.108,0.086,50297,117.59,19.73,0.293
2011,22,100,20.02,34.46,0.143,10.669,0.707,13658,117.59,19.73,0.143
2011,22,125,18.36,34.55,0.143,13.253,0.843,2013,117.59,19.73,0.034
2011,22,150,17.15,34.57,0.143,13.472,0.948,295,117.59,19.73,0.011
2011,22,0,24.23,33.87,0.42,,0.08,17375,119.11,19.77,0.42
2011,22,5,24.23,33.87,0.42,,0.08,14507,119.11,19.77,0.42
2011,22,25,24.24,33.87,0.701,,0.08,16490,119.11,19.77,0.701
2011,22,50,24.08,33.91,0.701,0.463,0.083,15046,119.11,19.77,0.531
2011,22,75,23.4,34.17,0.701,1.375,0.137,3364,119.11,19.77,0.265
2011,22,100,20.59,34.6,0.089,9.323,0.657,3364,119.11,19.77,0.089
2011,22,125,18.15,34.58,0.089,10.731,0.758,1066,119.11,19.77,0.031
2011,22,150,17.07,34.59,0.089,11.672,0.829,662,119.11,19.77,0.127
2011,23,0,24.13,34.55,0.452,0.597,0.08,33139,118.26,20.58,0.452
2011,23,25,24.14,34.55,0.452,0.6,0.08,32311,118.26,20.58,0.342
2011,23,50,24.14,34.55,0.452,0.588,0.08,30924,118.26,20.58,0.388
2011,23,75,24.15,34.55,0.452,0.621,0.08,28916,118.26,20.58,0.354
2011,23,100,24.04,34.54,0.188,0.821,0.08,7851,118.26,20.58,0.188
2011,23,125,24.09,34.56,0.188,0.847,0.08,4068,118.26,20.58,0.133
2011,23,150,23.06,34.65,0.188,2.031,0.137,1340,118.26,20.58,0.036
2011,23,0,24.16,34.55,0.405,0.216,0.08,18731,117.8,21.15,0.405
2011,23,25,24.16,34.56,0.405,0.222,0.08,17965,117.8,21.15,0.354
2011,23,50,24.17,34.56,0.405,0.214,0.08,19553,117.8,21.15,0.353
2011,23,75,24.17,34.56,0.405,0.204,0.08,18881,117.8,21.15,0.429
2011,23,100,24.17,34.56,0.351,0.251,0.08,13436,117.8,21.15,0.351
2011,23,125,24.13,34.56,0.351,0.383,0.08,4441,117.8,21.15,0.21
2011,23,150,24.0828,34.5628,0.351,0.506,0.08,606,117.8,21.15,0.039
2011,24,0,23.62,34.15,0.282,0.494,0.08,21712,117.28,21.7,0.282
2011,24,25,23.63,34.16,0.282,0.493,0.08,21510,117.28,21.7,0.503
2011,24,50,23.63,34.16,0.282,0.515,0.08,21624,117.28,21.7,0.228
2011,24,75,23.64,34.16,0.282,0.958,0.08,18037,117.28,21.7,0.51
2011,24,100,23.52,34.51,0.093,3.329,0.214,2396,117.28,21.7,0.093
2011,24,125,22.04,34.56,0.093,5.65,0.364,1723,117.28,21.7,0.038
2011,24,150,20.88,34.64,0.093,5.843,0.372,1289,117.28,21.7,0.04
2011,24,0,21.59,34.35,0.698,0.142,0.08,2282,116.75,22.25,0.698
2011,24,5,21.59,34.35,0.698,0.142,0.08,2345,116.75,22.25,0.698
2011,24,15,21.6,34.35,0.76,,0.08,2536,116.75,22.25,0.76
2011,24,25,21.6,34.35,0.76,0.178,0.08,2671,116.75,22.25,0.511
2011,24,45,21.52,34.35,0.76,0.179,0.08,5005,116.75,22.25,0.712
2011,24,0,19.83,34.38,0.504,0.224,0.08,1817,116.55,22.45,0.504
2011,24,25,19.84,34.38,0.504,0.248,0.08,2034,116.55,22.45,0.633
2011,24,40,19.84,34.38,0.504,0.23,0.08,2091,116.55,22.45,0.459
2011,24,0,16.79,33.32,0.575,0.194,0.08,0,116.34,22.64,0.575
2011,24,15,16.79,33.32,0.575,0.188,0.08,0,116.34,22.64,0.751
2011,24,30,16.79,33.32,0.575,0.171,0.08,0,116.34,22.64,0.848
2011,24,0,16.18,32.42,2.002,5.995,0.143,0,116.29,22.75,2.002
2011,24,15,16.16,32.42,2.002,6.145,0.153,0,116.29,22.75,4.301
2011,24,25,16.15,32.42,2.002,6.022,0.138,0,116.29,22.75,4.076
2011,24,0,18.27,34.19,0.994,0.716,0.08,0,117.75,22.75,0.994
2011,24,5,18.27,34.19,0.994,0.716,0.08,0,117.75,22.75,0.994
2011,24,15,18.25,34.18,0.89,0.717,0.08,0,117.75,22.75,0.89
2011,24,30,18.27,34.18,0.89,0.694,0.08,0,117.75,22.75,0.993
2011,25,0,21.85,34.4,0.696,0.33,0.08,2696,118.05,22.45,0.696
2011,25,25,21.87,34.4,0.696,0.336,0.08,2443,118.05,22.45,0.704
2011,25,45,21.86,34.4,0.696,0.286,0.08,3095,118.05,22.45,0.558
2011,25,0,23.08,34.34,0.452,0.687,0.08,7272,118.35,22.15,0.452
2011,25,25,23.05,34.34,0.452,0.752,0.08,6309,118.35,22.15,0.287
2011,25,50,22.74,34.35,0.452,0.869,0.085,3509,118.35,22.15,0.371
2011,25,75,22.12,34.37,0.452,1.049,0.097,1496,118.35,22.15,0.217
2011,25,100,21.5,34.38,0.119,2.936,0.21,932,118.35,22.15,0.119
2011,25,125,19.17,34.52,0.119,8.143,0.559,901,118.35,22.15,0.064
2011,25,150,18.64,34.53,0.119,9.601,0.655,864,118.35,22.15,0.054
2011,25,0,23.88,34.33,0.204,0.458,0.08,7411,118.65,21.85,0.204
2011,25,5,23.89,34.33,0.204,0.458,0.08,7914,118.65,21.85,0.204
2011,25,25,23.89,34.33,0.231,0.456,0.08,8871,118.65,21.85,0.231
2011,25,50,23.91,34.34,0.231,0.905,0.08,6677,118.65,21.85,0.309
2011,25,75,23.59,34.53,0.231,2.248,0.156,3064,118.65,21.85,0.096
2011,25,100,22.69,34.56,0.078,3.461,0.242,1894,118.65,21.85,0.078
2011,25,125,20.76,34.73,0.078,4.57,0.318,2645,118.65,21.85,0.034
2011,25,150,18.89,34.69,0.078,7.078,0.483,642,118.65,21.85,0.016
2011,25,0,23.51,34.28,0.558,0.782,0.084,11604,119.24,21.25,0.558
2011,25,25,23.5,34.28,0.558,0.779,0.088,11071,119.24,21.25,0.509
2011,25,50,23.26,34.37,0.558,1.745,0.142,5445,119.24,21.25,0.107
2011,25,75,22.31,34.44,0.558,3.34,0.244,2231,119.24,21.25,0.089
2011,25,100,21.44,34.47,0.11,6.365,0.441,1289,119.24,21.25,0.11
2011,25,125,19.59,34.56,0.11,7.987,0.559,1113,119.24,21.25,0.056
2011,25,150,18.65,34.65,0.11,10.248,0.711,849,119.24,21.25,0.031
2011,27,0,25.87,33.54,0.315,0.276,0.08,182213,120,18.75,0.315
2011,27,5,25.87,33.54,0.315,0.276,0.08,180225,120,18.75,0.315
2011,27,25,25.68,33.6,0.374,0.985,0.08,155051,120,18.75,0.374
2011,27,50,20.15,34.56,0.374,9.207,0.635,42564,120,18.75,0.553
2011,27,75,18.47,34.5,0.374,14.85,0.996,3918,120,18.75,0.18
2011,27,100,17.46,34.52,0.056,16.33,1.102,393,120,18.75,0.056
2011,27,125,16.48,34.54,0.056,16.833,1.155,47,120,18.75,0.03
2011,27,150,15.57,34.54,0.056,16.86,1.184,41,120,18.75,0.019
2011,27,0,24.55,33.83,0.946,0.693,0.08,90201,119.9,19.45,0.946
2011,27,25,22.1,34.43,0.946,0.973,0.08,95138,119.9,19.45,0.811
2011,27,50,19.82,34.48,0.946,7.659,0.5,8778,119.9,19.45,0.629
2011,27,75,18.12,34.52,0.946,11.579,0.763,6666,119.9,19.45,0.217
2011,27,100,16.27,34.57,0.059,13.046,0.881,901,119.9,19.45,0.059
2011,27,125,15.38,34.55,0.059,14.673,0.989,186,119.9,19.45,0.034
2011,27,150,13.97,34.54,0.059,16.274,1.12,155,119.9,19.45,0.022
2011,28,0,24.93,33.65,0.744,0.341,0.08,100754,119.93,20.07,0.744
2011,28,5,24.94,33.65,0.744,0.341,0.08,96701,119.93,20.07,0.744
2011,28,25,24.93,33.64,0.786,0.412,0.08,98958,119.93,20.07,0.786
2011,28,50,18.96,34.41,0.786,9.404,0.674,16841,119.93,20.07,0.314
2011,28,75,17.57,34.48,0.786,14.471,0.985,4565,119.93,20.07,0.124
2011,28,100,16.75,34.52,0.042,14.681,1.056,404,119.93,20.07,0.042
2011,28,125,15.18,34.51,0.042,14.364,1.019,186,119.93,20.07,0.023
2011,28,150,14.52,34.51,0.042,,,67,119.93,20.07,0.012
2011,29,0,24.79,33.77,0.936,0.24,0.08,99015,119.07,20.47,0.936
2011,29,25,24.38,33.9,0.936,1.191,0.092,41022,119.07,20.47,0.792
2011,29,50,23.39,34.2,0.936,3.566,0.248,3561,119.07,20.47,0.337
2011,29,75,22.77,34.33,0.936,6.398,0.448,2257,119.07,20.47,0.14
2011,29,100,20.88,34.48,0.069,8.238,0.581,1242,119.07,20.47,0.069
2011,29,125,19.02,34.61,0.069,9.641,0.687,937,119.07,20.47,0.027
2011,29,150,16.97,34.58,0.069,11.989,0.895,367,119.07,20.47,0.016
2011,29,0,23.82,34.3,0.621,1.214,0.108,12297,120,21,0.621
2011,29,5,23.82,34.29,0.621,1.214,0.108,15941,120,21,0.621
2011,29,25,23.93,34.43,0.59,1.22,0.1,14704,120,21,0.59
2011,29,50,23.98,34.49,0.59,1.303,0.11,15615,120,21,0.543
2011,29,75,22.35,34.4,0.59,7.433,0.544,2784,120,21,0.064
2011,29,100,20.83,34.45,0.035,8.429,0.615,1045,120,21,0.035
2011,29,125,18.92,34.51,0.035,10.457,0.772,963,120,21,0.029
2011,29,150,18.45,34.53,0.035,10.824,0.808,595,120,21,0.025
2011,30,0,24.75,34.49,0.525,0.101,0.8,84647,120,21.5,0.525
